date,_pm25,year,month,day,PM25,Date
2/17/2022,79.55930298,2022,2,17,22.34514475,2/17/2022
2/17/2022,79.55930298,2022,2,17,22.34514475,2/17/2022
2/17/2022,79.55930298,2022,2,17,22.34514475,2/17/2022
2/17/2022,79.55930298,2022,2,17,22.34514475,2/17/2022
2/17/2022,79.55930298,2022,2,17,22.34514475,2/17/2022
2/17/2022,79.55930298,2022,2,17,22.34514475,2/17/2022
2/17/2022,79.55930298,2022,2,17,22.34514475,2/17/2022
2/17/2022,79.55930298,2022,2,17,22.34514475,2/17/2022
2/17/2022,79.55930298,2022,2,17,22.34514475,2/17/2022
2/17/2022,79.55930298,2022,2,17,22.34514475,2/17/2022
2/17/2022,79.55930298,2022,2,17,22.34514475,2/17/2022
2/17/2022,79.55930298,2022,2,17,22.34514475,2/17/2022
2/17/2022,79.55930298,2022,2,17,22.34514475,2/17/2022
2/17/2022,79.55930298,2022,2,17,22.34514475,2/17/2022
2/17/2022,79.55930298,2022,2,17,22.34514475,2/17/2022
2/17/2022,79.55930298,2022,2,17,22.34514475,2/17/2022
2/17/2022,79.55930298,2022,2,17,22.34514475,2/17/2022
2/18/2022,79.55930298,2022,2,18,22.34514475,2/18/2022
2/18/2022,79.55930298,2022,2,18,22.34514475,2/18/2022
2/18/2022,79.55930298,2022,2,18,22.34514475,2/18/2022
2/18/2022,79.55930298,2022,2,18,22.34514475,2/18/2022
2/18/2022,79.55930298,2022,2,18,22.34514475,2/18/2022
2/18/2022,79.55930298,2022,2,18,22.34514475,2/18/2022
2/18/2022,79.55930298,2022,2,18,22.34514475,2/18/2022
2/18/2022,79.55930298,2022,2,18,22.34514475,2/18/2022
2/18/2022,79.55930298,2022,2,18,22.34514475,2/18/2022
2/18/2022,79.55930298,2022,2,18,22.34514475,2/18/2022
2/18/2022,79.55930298,2022,2,18,22.34514475,2/18/2022
2/18/2022,79.55930298,2022,2,18,22.34514475,2/18/2022
2/18/2022,79.55930298,2022,2,18,22.34514475,2/18/2022
2/18/2022,79.55930298,2022,2,18,22.34514475,2/18/2022
2/18/2022,79.55930298,2022,2,18,22.34514475,2/18/2022
2/18/2022,79.55930298,2022,2,18,22.34514475,2/18/2022
2/18/2022,79.55930298,2022,2,18,22.34514475,2/18/2022
2/18/2022,79.55930298,2022,2,18,22.34514475,2/18/2022
2/18/2022,79.55930298,2022,2,18,22.34514475,2/18/2022
2/18/2022,79.55930298,2022,2,18,22.34514475,2/18/2022
2/18/2022,79.55930298,2022,2,18,22.34514475,2/18/2022
2/18/2022,79.55930298,2022,2,18,22.34514475,2/18/2022
2/18/2022,79.55930298,2022,2,18,22.34514475,2/18/2022
2/18/2022,79.55930298,2022,2,18,22.34514475,2/18/2022
2/19/2022,79.55930298,2022,2,19,22.34514475,2/19/2022
2/19/2022,79.55930298,2022,2,19,22.34514475,2/19/2022
2/19/2022,79.55930298,2022,2,19,22.34514475,2/19/2022
2/19/2022,79.55930298,2022,2,19,22.34514475,2/19/2022
2/19/2022,79.55930298,2022,2,19,22.34514475,2/19/2022
2/19/2022,79.55930298,2022,2,19,22.34514475,2/19/2022
2/19/2022,79.55930298,2022,2,19,22.34514475,2/19/2022
2/19/2022,79.55930298,2022,2,19,22.34514475,2/19/2022
2/19/2022,79.55930298,2022,2,19,22.34514475,2/19/2022
2/19/2022,79.55930298,2022,2,19,22.34514475,2/19/2022
2/19/2022,79.55930298,2022,2,19,22.34514475,2/19/2022
2/19/2022,79.55930298,2022,2,19,22.34514475,2/19/2022
2/19/2022,79.55930298,2022,2,19,22.34514475,2/19/2022
2/19/2022,79.55930298,2022,2,19,22.34514475,2/19/2022
2/19/2022,79.55930298,2022,2,19,22.34514475,2/19/2022
2/19/2022,79.55930298,2022,2,19,22.34514475,2/19/2022
2/19/2022,79.55930298,2022,2,19,22.34514475,2/19/2022
2/19/2022,79.55930298,2022,2,19,22.34514475,2/19/2022
2/19/2022,79.55930298,2022,2,19,22.34514475,2/19/2022
2/19/2022,79.55930298,2022,2,19,22.34514475,2/19/2022
2/19/2022,79.55930298,2022,2,19,22.34514475,2/19/2022
2/19/2022,79.55930298,2022,2,19,22.34514475,2/19/2022
2/19/2022,79.55930298,2022,2,19,22.34514475,2/19/2022
2/19/2022,79.55930298,2022,2,19,22.34514475,2/19/2022
2/20/2022,79.55930298,2022,2,20,22.34514475,2/20/2022
2/20/2022,79.55930298,2022,2,20,22.34514475,2/20/2022
2/20/2022,79.55930298,2022,2,20,22.34514475,2/20/2022
2/20/2022,79.55930298,2022,2,20,22.34514475,2/20/2022
2/20/2022,79.55930298,2022,2,20,22.34514475,2/20/2022
2/20/2022,79.55930298,2022,2,20,22.34514475,2/20/2022
2/20/2022,79.55930298,2022,2,20,22.34514475,2/20/2022
2/20/2022,79.55930298,2022,2,20,22.34514475,2/20/2022
2/20/2022,79.55930298,2022,2,20,22.34514475,2/20/2022
2/20/2022,79.55930298,2022,2,20,22.34514475,2/20/2022
2/20/2022,79.55930298,2022,2,20,22.34514475,2/20/2022
2/20/2022,79.55930298,2022,2,20,22.34514475,2/20/2022
2/20/2022,79.55930298,2022,2,20,22.34514475,2/20/2022
2/20/2022,79.55930298,2022,2,20,22.34514475,2/20/2022
2/20/2022,79.55930298,2022,2,20,22.34514475,2/20/2022
2/20/2022,79.55930298,2022,2,20,22.34514475,2/20/2022
2/20/2022,79.55930298,2022,2,20,22.34514475,2/20/2022
2/20/2022,79.55930298,2022,2,20,22.34514475,2/20/2022
2/20/2022,79.55930298,2022,2,20,22.34514475,2/20/2022
2/20/2022,79.55930298,2022,2,20,22.34514475,2/20/2022
2/20/2022,79.55930298,2022,2,20,22.34514475,2/20/2022
2/20/2022,79.55930298,2022,2,20,22.34514475,2/20/2022
2/20/2022,79.55930298,2022,2,20,22.34514475,2/20/2022
2/20/2022,79.55930298,2022,2,20,22.34514475,2/20/2022
2/21/2022,79.55930298,2022,2,21,22.34514475,2/21/2022
2/21/2022,79.55930298,2022,2,21,22.34514475,2/21/2022
2/21/2022,79.55930298,2022,2,21,22.34514475,2/21/2022
2/21/2022,79.55930298,2022,2,21,22.34514475,2/21/2022
2/21/2022,79.55930298,2022,2,21,22.34514475,2/21/2022
2/21/2022,79.55930298,2022,2,21,22.34514475,2/21/2022
2/21/2022,79.55930298,2022,2,21,22.34514475,2/21/2022
2/21/2022,79.55930298,2022,2,21,22.34514475,2/21/2022
2/21/2022,79.55930298,2022,2,21,22.34514475,2/21/2022
2/21/2022,79.55930298,2022,2,21,22.34514475,2/21/2022
2/22/2022,79.55930298,2022,2,22,22.34514475,2/22/2022
2/22/2022,79.55930298,2022,2,22,22.34514475,2/22/2022
2/22/2022,79.55930298,2022,2,22,22.34514475,2/22/2022
2/22/2022,79.55930298,2022,2,22,22.34514475,2/22/2022
2/22/2022,79.55930298,2022,2,22,22.34514475,2/22/2022
2/22/2022,79.55930298,2022,2,22,22.34514475,2/22/2022
2/22/2022,79.55930298,2022,2,22,22.34514475,2/22/2022
2/22/2022,79.55930298,2022,2,22,22.34514475,2/22/2022
2/22/2022,79.55930298,2022,2,22,22.34514475,2/22/2022
2/22/2022,79.55930298,2022,2,22,22.34514475,2/22/2022
2/22/2022,79.55930298,2022,2,22,22.34514475,2/22/2022
2/22/2022,79.55930298,2022,2,22,22.34514475,2/22/2022
2/22/2022,79.55930298,2022,2,22,22.34514475,2/22/2022
2/22/2022,79.55930298,2022,2,22,22.34514475,2/22/2022
2/22/2022,79.55930298,2022,2,22,22.34514475,2/22/2022
2/22/2022,79.55930298,2022,2,22,22.34514475,2/22/2022
2/22/2022,79.55930298,2022,2,22,22.34514475,2/22/2022
2/22/2022,79.55930298,2022,2,22,22.34514475,2/22/2022
2/22/2022,79.55930298,2022,2,22,22.34514475,2/22/2022
2/22/2022,79.55930298,2022,2,22,22.34514475,2/22/2022
2/22/2022,79.55930298,2022,2,22,22.34514475,2/22/2022
2/22/2022,79.55930298,2022,2,22,22.34514475,2/22/2022
2/23/2022,79.55930298,2022,2,23,22.34514475,2/23/2022
2/23/2022,79.55930298,2022,2,23,22.34514475,2/23/2022
2/23/2022,79.55930298,2022,2,23,22.34514475,2/23/2022
2/23/2022,79.55930298,2022,2,23,22.34514475,2/23/2022
2/23/2022,79.55930298,2022,2,23,22.34514475,2/23/2022
2/23/2022,79.55930298,2022,2,23,22.34514475,2/23/2022
2/23/2022,79.55930298,2022,2,23,22.34514475,2/23/2022
2/23/2022,79.55930298,2022,2,23,22.34514475,2/23/2022
2/23/2022,79.55930298,2022,2,23,22.34514475,2/23/2022
2/23/2022,79.55930298,2022,2,23,22.34514475,2/23/2022
2/23/2022,79.55930298,2022,2,23,22.34514475,2/23/2022
2/23/2022,79.55930298,2022,2,23,22.34514475,2/23/2022
2/23/2022,79.55930298,2022,2,23,22.34514475,2/23/2022
2/23/2022,79.55930298,2022,2,23,22.34514475,2/23/2022
2/23/2022,79.55930298,2022,2,23,22.34514475,2/23/2022
2/23/2022,79.55930298,2022,2,23,22.34514475,2/23/2022
2/23/2022,79.55930298,2022,2,23,22.34514475,2/23/2022
2/23/2022,79.55930298,2022,2,23,22.34514475,2/23/2022
2/23/2022,79.55930298,2022,2,23,22.34514475,2/23/2022
2/23/2022,79.55930298,2022,2,23,22.34514475,2/23/2022
2/23/2022,79.55930298,2022,2,23,22.34514475,2/23/2022
2/23/2022,79.55930298,2022,2,23,22.34514475,2/23/2022
2/23/2022,79.55930298,2022,2,23,22.34514475,2/23/2022
2/23/2022,79.55930298,2022,2,23,22.34514475,2/23/2022
2/24/2022,79.55930298,2022,2,24,22.34514475,2/24/2022
2/24/2022,79.55930298,2022,2,24,22.34514475,2/24/2022
2/24/2022,79.55930298,2022,2,24,22.34514475,2/24/2022
2/24/2022,79.55930298,2022,2,24,22.34514475,2/24/2022
2/24/2022,79.55930298,2022,2,24,22.34514475,2/24/2022
2/24/2022,79.55930298,2022,2,24,22.34514475,2/24/2022
2/24/2022,79.55930298,2022,2,24,22.34514475,2/24/2022
2/24/2022,79.55930298,2022,2,24,22.34514475,2/24/2022
2/24/2022,79.55930298,2022,2,24,22.34514475,2/24/2022
2/24/2022,79.55930298,2022,2,24,22.34514475,2/24/2022
2/24/2022,79.55930298,2022,2,24,22.34514475,2/24/2022
2/24/2022,79.55930298,2022,2,24,22.34514475,2/24/2022
2/24/2022,79.55930298,2022,2,24,22.34514475,2/24/2022
2/24/2022,79.55930298,2022,2,24,22.34514475,2/24/2022
2/24/2022,79.55930298,2022,2,24,22.34514475,2/24/2022
2/24/2022,79.55930298,2022,2,24,22.34514475,2/24/2022
2/24/2022,79.55930298,2022,2,24,22.34514475,2/24/2022
2/24/2022,79.55930298,2022,2,24,22.34514475,2/24/2022
2/24/2022,79.55930298,2022,2,24,22.34514475,2/24/2022
2/24/2022,79.55930298,2022,2,24,22.34514475,2/24/2022
2/24/2022,79.55930298,2022,2,24,22.34514475,2/24/2022
2/24/2022,79.55930298,2022,2,24,22.34514475,2/24/2022
2/24/2022,79.55930298,2022,2,24,22.34514475,2/24/2022
2/24/2022,79.55930298,2022,2,24,22.34514475,2/24/2022
2/25/2022,79.55930298,2022,2,25,22.34514475,2/25/2022
2/25/2022,79.55930298,2022,2,25,22.34514475,2/25/2022
2/25/2022,79.55930298,2022,2,25,22.34514475,2/25/2022
2/25/2022,79.55930298,2022,2,25,22.34514475,2/25/2022
2/25/2022,79.55930298,2022,2,25,22.34514475,2/25/2022
2/25/2022,79.55930298,2022,2,25,22.34514475,2/25/2022
2/25/2022,79.55930298,2022,2,25,22.34514475,2/25/2022
2/25/2022,79.55930298,2022,2,25,22.34514475,2/25/2022
2/25/2022,79.55930298,2022,2,25,22.34514475,2/25/2022
2/25/2022,79.55930298,2022,2,25,22.34514475,2/25/2022
2/25/2022,79.55930298,2022,2,25,22.34514475,2/25/2022
2/25/2022,79.55930298,2022,2,25,22.34514475,2/25/2022
2/25/2022,79.55930298,2022,2,25,22.34514475,2/25/2022
2/25/2022,79.55930298,2022,2,25,22.34514475,2/25/2022
2/25/2022,79.55930298,2022,2,25,22.34514475,2/25/2022
2/25/2022,79.55930298,2022,2,25,22.34514475,2/25/2022
2/25/2022,79.55930298,2022,2,25,22.34514475,2/25/2022
2/25/2022,79.55930298,2022,2,25,22.34514475,2/25/2022
2/25/2022,79.55930298,2022,2,25,22.34514475,2/25/2022
2/25/2022,79.55930298,2022,2,25,22.34514475,2/25/2022
2/25/2022,79.55930298,2022,2,25,22.34514475,2/25/2022
2/25/2022,79.55930298,2022,2,25,22.34514475,2/25/2022
2/25/2022,79.55930298,2022,2,25,22.34514475,2/25/2022
2/25/2022,79.55930298,2022,2,25,22.34514475,2/25/2022
2/26/2022,79.55930298,2022,2,26,22.34514475,2/26/2022
2/26/2022,79.55930298,2022,2,26,22.34514475,2/26/2022
2/26/2022,79.55930298,2022,2,26,22.34514475,2/26/2022
2/26/2022,79.55930298,2022,2,26,22.34514475,2/26/2022
2/26/2022,79.55930298,2022,2,26,22.34514475,2/26/2022
2/26/2022,79.55930298,2022,2,26,22.34514475,2/26/2022
2/26/2022,79.55930298,2022,2,26,22.34514475,2/26/2022
2/26/2022,79.55930298,2022,2,26,22.34514475,2/26/2022
2/26/2022,79.55930298,2022,2,26,22.34514475,2/26/2022
2/26/2022,79.55930298,2022,2,26,22.34514475,2/26/2022
2/26/2022,79.55930298,2022,2,26,22.34514475,2/26/2022
2/26/2022,79.55930298,2022,2,26,22.34514475,2/26/2022
2/26/2022,79.55930298,2022,2,26,22.34514475,2/26/2022
2/26/2022,79.55930298,2022,2,26,22.34514475,2/26/2022
2/26/2022,79.55930298,2022,2,26,22.34514475,2/26/2022
2/26/2022,79.55930298,2022,2,26,22.34514475,2/26/2022
2/26/2022,79.55930298,2022,2,26,22.34514475,2/26/2022
2/26/2022,79.55930298,2022,2,26,22.34514475,2/26/2022
2/26/2022,79.55930298,2022,2,26,22.34514475,2/26/2022
2/26/2022,79.55930298,2022,2,26,22.34514475,2/26/2022
2/26/2022,79.55930298,2022,2,26,22.34514475,2/26/2022
2/26/2022,79.55930298,2022,2,26,22.34514475,2/26/2022
2/26/2022,79.55930298,2022,2,26,22.34514475,2/26/2022
2/26/2022,79.55930298,2022,2,26,22.34514475,2/26/2022
2/27/2022,79.55930298,2022,2,27,22.34514475,2/27/2022
2/27/2022,79.55930298,2022,2,27,22.34514475,2/27/2022
2/27/2022,79.55930298,2022,2,27,22.34514475,2/27/2022
2/27/2022,79.55930298,2022,2,27,22.34514475,2/27/2022
2/27/2022,79.55930298,2022,2,27,22.34514475,2/27/2022
2/27/2022,79.55930298,2022,2,27,22.34514475,2/27/2022
2/27/2022,79.55930298,2022,2,27,22.34514475,2/27/2022
2/27/2022,79.55930298,2022,2,27,22.34514475,2/27/2022
2/27/2022,79.55930298,2022,2,27,22.34514475,2/27/2022
2/27/2022,79.55930298,2022,2,27,22.34514475,2/27/2022
2/27/2022,79.55930298,2022,2,27,22.34514475,2/27/2022
2/27/2022,79.55930298,2022,2,27,22.34514475,2/27/2022
2/27/2022,79.55930298,2022,2,27,22.34514475,2/27/2022
2/27/2022,79.55930298,2022,2,27,22.34514475,2/27/2022
2/27/2022,79.55930298,2022,2,27,22.34514475,2/27/2022
2/27/2022,79.55930298,2022,2,27,22.34514475,2/27/2022
2/27/2022,79.55930298,2022,2,27,22.34514475,2/27/2022
2/27/2022,79.55930298,2022,2,27,22.34514475,2/27/2022
2/27/2022,79.55930298,2022,2,27,22.34514475,2/27/2022
2/27/2022,79.55930298,2022,2,27,22.34514475,2/27/2022
2/27/2022,79.55930298,2022,2,27,22.34514475,2/27/2022
2/27/2022,79.55930298,2022,2,27,22.34514475,2/27/2022
2/27/2022,79.55930298,2022,2,27,22.34514475,2/27/2022
2/27/2022,79.55930298,2022,2,27,22.34514475,2/27/2022
2/28/2022,79.55930298,2022,2,28,22.34514475,2/28/2022
2/28/2022,79.55930298,2022,2,28,22.34514475,2/28/2022
2/28/2022,79.55930298,2022,2,28,22.34514475,2/28/2022
2/28/2022,79.55930298,2022,2,28,22.34514475,2/28/2022
2/28/2022,79.55930298,2022,2,28,22.34514475,2/28/2022
2/28/2022,79.55930298,2022,2,28,22.34514475,2/28/2022
2/28/2022,79.55930298,2022,2,28,22.34514475,2/28/2022
2/28/2022,79.55930298,2022,2,28,22.34514475,2/28/2022
2/28/2022,79.55930298,2022,2,28,22.34514475,2/28/2022
2/28/2022,79.55930298,2022,2,28,22.34514475,2/28/2022
2/28/2022,79.55930298,2022,2,28,22.34514475,2/28/2022
2/28/2022,79.55930298,2022,2,28,22.34514475,2/28/2022
2/28/2022,79.55930298,2022,2,28,22.34514475,2/28/2022
2/28/2022,79.55930298,2022,2,28,22.34514475,2/28/2022
2/28/2022,79.55930298,2022,2,28,22.34514475,2/28/2022
2/28/2022,79.55930298,2022,2,28,22.34514475,2/28/2022
2/28/2022,79.55930298,2022,2,28,22.34514475,2/28/2022
2/28/2022,79.55930298,2022,2,28,22.34514475,2/28/2022
2/28/2022,79.55930298,2022,2,28,22.34514475,2/28/2022
2/28/2022,79.55930298,2022,2,28,22.34514475,2/28/2022
2/28/2022,79.55930298,2022,2,28,22.34514475,2/28/2022
2/28/2022,79.55930298,2022,2,28,22.34514475,2/28/2022
2/28/2022,79.55930298,2022,2,28,22.34514475,2/28/2022
2/28/2022,79.55930298,2022,2,28,22.34514475,2/28/2022
3/1/2022,79.55930298,2022,3,1,22.34514475,3/1/2022
3/1/2022,79.55930298,2022,3,1,22.34514475,3/1/2022
3/1/2022,79.55930298,2022,3,1,22.34514475,3/1/2022
3/1/2022,79.55930298,2022,3,1,22.34514475,3/1/2022
3/1/2022,79.55930298,2022,3,1,22.34514475,3/1/2022
3/1/2022,79.55930298,2022,3,1,22.34514475,3/1/2022
3/1/2022,79.55930298,2022,3,1,22.34514475,3/1/2022
3/1/2022,79.55930298,2022,3,1,22.34514475,3/1/2022
3/1/2022,79.55930298,2022,3,1,22.34514475,3/1/2022
3/1/2022,79.55930298,2022,3,1,22.34514475,3/1/2022
3/1/2022,79.55930298,2022,3,1,22.34514475,3/1/2022
3/1/2022,79.55930298,2022,3,1,22.34514475,3/1/2022
3/1/2022,79.55930298,2022,3,1,22.34514475,3/1/2022
3/1/2022,79.55930298,2022,3,1,22.34514475,3/1/2022
3/1/2022,79.55930298,2022,3,1,22.34514475,3/1/2022
3/1/2022,79.55930298,2022,3,1,22.34514475,3/1/2022
3/1/2022,79.55930298,2022,3,1,22.34514475,3/1/2022
3/1/2022,79.55930298,2022,3,1,22.34514475,3/1/2022
3/1/2022,79.55930298,2022,3,1,22.34514475,3/1/2022
3/1/2022,79.55930298,2022,3,1,22.34514475,3/1/2022
3/1/2022,79.55930298,2022,3,1,22.34514475,3/1/2022
3/1/2022,79.55930298,2022,3,1,22.34514475,3/1/2022
3/1/2022,79.55930298,2022,3,1,22.34514475,3/1/2022
3/1/2022,79.55930298,2022,3,1,22.34514475,3/1/2022
3/2/2022,79.55930298,2022,3,2,22.34514475,3/2/2022
3/2/2022,79.55930298,2022,3,2,22.34514475,3/2/2022
3/2/2022,79.55930298,2022,3,2,22.34514475,3/2/2022
3/2/2022,79.55930298,2022,3,2,22.34514475,3/2/2022
3/2/2022,79.55930298,2022,3,2,22.34514475,3/2/2022
3/2/2022,79.55930298,2022,3,2,22.34514475,3/2/2022
3/2/2022,79.55930298,2022,3,2,22.34514475,3/2/2022
3/2/2022,79.55930298,2022,3,2,22.34514475,3/2/2022
3/2/2022,79.55930298,2022,3,2,22.34514475,3/2/2022
3/2/2022,79.55930298,2022,3,2,22.34514475,3/2/2022
3/2/2022,79.55930298,2022,3,2,22.34514475,3/2/2022
3/2/2022,79.55930298,2022,3,2,22.34514475,3/2/2022
3/2/2022,79.55930298,2022,3,2,22.34514475,3/2/2022
3/2/2022,79.55930298,2022,3,2,22.34514475,3/2/2022
3/2/2022,79.55930298,2022,3,2,22.34514475,3/2/2022
3/2/2022,79.55930298,2022,3,2,22.34514475,3/2/2022
3/2/2022,79.55930298,2022,3,2,22.34514475,3/2/2022
3/2/2022,79.55930298,2022,3,2,22.34514475,3/2/2022
3/2/2022,79.55930298,2022,3,2,22.34514475,3/2/2022
3/2/2022,79.55930298,2022,3,2,22.34514475,3/2/2022
3/2/2022,79.55930298,2022,3,2,22.34514475,3/2/2022
3/2/2022,79.55930298,2022,3,2,22.34514475,3/2/2022
3/2/2022,79.55930298,2022,3,2,22.34514475,3/2/2022
3/2/2022,79.55930298,2022,3,2,22.34514475,3/2/2022
3/3/2022,79.55930298,2022,3,3,22.34514475,3/3/2022
3/3/2022,79.55930298,2022,3,3,22.34514475,3/3/2022
3/3/2022,79.55930298,2022,3,3,22.34514475,3/3/2022
3/3/2022,79.55930298,2022,3,3,22.34514475,3/3/2022
3/3/2022,79.55930298,2022,3,3,22.34514475,3/3/2022
3/3/2022,79.55930298,2022,3,3,22.34514475,3/3/2022
3/3/2022,79.55930298,2022,3,3,22.34514475,3/3/2022
3/3/2022,79.55930298,2022,3,3,22.34514475,3/3/2022
3/3/2022,79.55930298,2022,3,3,22.34514475,3/3/2022
3/3/2022,79.55930298,2022,3,3,22.34514475,3/3/2022
3/3/2022,79.55930298,2022,3,3,22.34514475,3/3/2022
3/3/2022,79.55930298,2022,3,3,22.34514475,3/3/2022
3/3/2022,79.55930298,2022,3,3,22.34514475,3/3/2022
3/3/2022,79.55930298,2022,3,3,22.34514475,3/3/2022
3/3/2022,79.55930298,2022,3,3,22.34514475,3/3/2022
3/3/2022,79.55930298,2022,3,3,22.34514475,3/3/2022
3/3/2022,79.55930298,2022,3,3,22.34514475,3/3/2022
3/3/2022,79.55930298,2022,3,3,22.34514475,3/3/2022
3/3/2022,79.55930298,2022,3,3,22.34514475,3/3/2022
3/3/2022,79.55930298,2022,3,3,22.34514475,3/3/2022
3/3/2022,79.55930298,2022,3,3,22.34514475,3/3/2022
3/3/2022,79.55930298,2022,3,3,22.34514475,3/3/2022
3/3/2022,79.55930298,2022,3,3,22.34514475,3/3/2022
3/3/2022,79.55930298,2022,3,3,22.34514475,3/3/2022
3/4/2022,79.55930298,2022,3,4,22.34514475,3/4/2022
3/4/2022,79.55930298,2022,3,4,22.34514475,3/4/2022
3/4/2022,79.55930298,2022,3,4,22.34514475,3/4/2022
3/4/2022,79.55930298,2022,3,4,22.34514475,3/4/2022
3/4/2022,79.55930298,2022,3,4,22.34514475,3/4/2022
3/4/2022,79.55930298,2022,3,4,22.34514475,3/4/2022
3/4/2022,79.55930298,2022,3,4,22.34514475,3/4/2022
3/4/2022,79.55930298,2022,3,4,22.34514475,3/4/2022
3/4/2022,79.55930298,2022,3,4,22.34514475,3/4/2022
3/4/2022,79.55930298,2022,3,4,22.34514475,3/4/2022
3/4/2022,79.55930298,2022,3,4,22.34514475,3/4/2022
3/4/2022,79.55930298,2022,3,4,22.34514475,3/4/2022
3/4/2022,79.55930298,2022,3,4,22.34514475,3/4/2022
3/4/2022,79.55930298,2022,3,4,22.34514475,3/4/2022
3/4/2022,79.55930298,2022,3,4,22.34514475,3/4/2022
3/4/2022,79.55930298,2022,3,4,22.34514475,3/4/2022
3/4/2022,79.55930298,2022,3,4,22.34514475,3/4/2022
3/4/2022,79.55930298,2022,3,4,22.34514475,3/4/2022
3/4/2022,79.55930298,2022,3,4,22.34514475,3/4/2022
3/4/2022,79.55930298,2022,3,4,22.34514475,3/4/2022
3/4/2022,79.55930298,2022,3,4,22.34514475,3/4/2022
3/4/2022,79.55930298,2022,3,4,22.34514475,3/4/2022
3/4/2022,79.55930298,2022,3,4,22.34514475,3/4/2022
3/4/2022,79.55930298,2022,3,4,22.34514475,3/4/2022
3/5/2022,79.55930298,2022,3,5,22.34514475,3/5/2022
3/5/2022,79.55930298,2022,3,5,22.34514475,3/5/2022
3/5/2022,79.55930298,2022,3,5,22.34514475,3/5/2022
3/5/2022,79.55930298,2022,3,5,22.34514475,3/5/2022
3/5/2022,79.55930298,2022,3,5,22.34514475,3/5/2022
3/5/2022,79.55930298,2022,3,5,22.34514475,3/5/2022
3/5/2022,79.55930298,2022,3,5,22.34514475,3/5/2022
3/5/2022,79.55930298,2022,3,5,22.34514475,3/5/2022
3/5/2022,79.55930298,2022,3,5,22.34514475,3/5/2022
3/5/2022,79.55930298,2022,3,5,22.34514475,3/5/2022
3/5/2022,79.55930298,2022,3,5,22.34514475,3/5/2022
3/5/2022,79.55930298,2022,3,5,22.34514475,3/5/2022
3/5/2022,79.55930298,2022,3,5,22.34514475,3/5/2022
3/5/2022,79.55930298,2022,3,5,22.34514475,3/5/2022
3/5/2022,79.55930298,2022,3,5,22.34514475,3/5/2022
3/5/2022,79.55930298,2022,3,5,22.34514475,3/5/2022
3/5/2022,79.55930298,2022,3,5,22.34514475,3/5/2022
3/5/2022,79.55930298,2022,3,5,22.34514475,3/5/2022
3/5/2022,79.55930298,2022,3,5,22.34514475,3/5/2022
3/5/2022,79.55930298,2022,3,5,22.34514475,3/5/2022
3/5/2022,79.55930298,2022,3,5,22.34514475,3/5/2022
3/5/2022,79.55930298,2022,3,5,22.34514475,3/5/2022
3/5/2022,79.55930298,2022,3,5,22.34514475,3/5/2022
3/5/2022,79.55930298,2022,3,5,22.34514475,3/5/2022
3/6/2022,79.55930298,2022,3,6,22.34514475,3/6/2022
3/6/2022,79.55930298,2022,3,6,22.34514475,3/6/2022
3/6/2022,79.55930298,2022,3,6,22.34514475,3/6/2022
3/6/2022,79.55930298,2022,3,6,22.34514475,3/6/2022
3/6/2022,79.55930298,2022,3,6,22.34514475,3/6/2022
3/6/2022,79.55930298,2022,3,6,22.34514475,3/6/2022
3/6/2022,79.55930298,2022,3,6,22.34514475,3/6/2022
3/6/2022,79.55930298,2022,3,6,22.34514475,3/6/2022
3/6/2022,79.55930298,2022,3,6,22.34514475,3/6/2022
3/6/2022,79.55930298,2022,3,6,22.34514475,3/6/2022
3/6/2022,79.55930298,2022,3,6,22.34514475,3/6/2022
3/6/2022,79.55930298,2022,3,6,22.34514475,3/6/2022
3/6/2022,79.55930298,2022,3,6,22.34514475,3/6/2022
3/6/2022,79.55930298,2022,3,6,22.34514475,3/6/2022
3/6/2022,79.55930298,2022,3,6,22.34514475,3/6/2022
3/6/2022,79.55930298,2022,3,6,22.34514475,3/6/2022
3/6/2022,79.55930298,2022,3,6,22.34514475,3/6/2022
3/6/2022,79.55930298,2022,3,6,22.34514475,3/6/2022
3/6/2022,79.55930298,2022,3,6,22.34514475,3/6/2022
3/6/2022,79.55930298,2022,3,6,22.34514475,3/6/2022
3/6/2022,79.55930298,2022,3,6,22.34514475,3/6/2022
3/6/2022,79.55930298,2022,3,6,22.34514475,3/6/2022
3/6/2022,79.55930298,2022,3,6,22.34514475,3/6/2022
3/6/2022,79.55930298,2022,3,6,22.34514475,3/6/2022
3/7/2022,79.55930298,2022,3,7,22.34514475,3/7/2022
3/7/2022,79.55930298,2022,3,7,22.34514475,3/7/2022
3/7/2022,79.55930298,2022,3,7,22.34514475,3/7/2022
3/7/2022,79.55930298,2022,3,7,22.34514475,3/7/2022
3/7/2022,79.55930298,2022,3,7,22.34514475,3/7/2022
3/7/2022,79.55930298,2022,3,7,22.34514475,3/7/2022
3/7/2022,79.55930298,2022,3,7,22.34514475,3/7/2022
3/7/2022,79.55930298,2022,3,7,22.34514475,3/7/2022
3/7/2022,79.55930298,2022,3,7,22.34514475,3/7/2022
3/7/2022,79.55930298,2022,3,7,22.34514475,3/7/2022
3/7/2022,79.55930298,2022,3,7,22.34514475,3/7/2022
3/7/2022,79.55930298,2022,3,7,22.34514475,3/7/2022
3/7/2022,79.55930298,2022,3,7,22.34514475,3/7/2022
3/7/2022,79.55930298,2022,3,7,22.34514475,3/7/2022
